mileage_kmpl,engine_cc,fuel_type,owner_count,price_usd,brand,transmission,color,service_history,accidents_reported,insurance_valid,car_age
27.71,1200,Petrol,5,8166.61,Tesla,Automatic,Black,Full,0,Yes,2
22.83,1800,Petrol,4,5752.39,Kia,Manual,Blue,Full,1,Yes,19
25.12,5000,Petrol,3,12597.77,Volkswagen,Manual,Silver,Partial,2,Yes,10
19.28,1800,Diesel,4,5135.49,BMW,Manual,Blue,No Record,0,Yes,21
16.24,3000,Petrol,2,9361.89,Nissan,Manual,Gray,Partial,0,Yes,8
22.53,2500,Diesel,1,7895.24,Toyota,Manual,Blue,Full,2,Yes,11
24.41,2500,Diesel,1,8277.88,Nissan,Manual,Gray,Full,0,Yes,14
15.6,2000,Petrol,2,7671.66,Honda,Automatic,Black,Partial,0,Yes,20
14.43,2500,Electric,1,9258.48,Toyota,Automatic,Gray,No Record,0,Yes,29
10.39,2500,Petrol,5,8699.5,BMW,Manual,White,No Record,1,Yes,5
14.31,1800,Diesel,5,5430.65,Volkswagen,Automatic,Silver,Partial,1,Yes,5
21.34,1800,Petrol,5,3856.98,Kia,Manual,Silver,Partial,0,Yes,27
15.02,1500,Petrol,2,3504.89,Kia,Automatic,Gray,No Record,1,No,30
22.66,1500,Electric,3,8174.28,Kia,Manual,Black,No Record,0,Yes,16
27.84,1800,Electric,2,8808.97,Toyota,Manual,Gray,No Record,0,Yes,18
18.12,5000,Diesel,3,8885.39,Toyota,Manual,Gray,Partial,0,No,23
17.92,4000,Petrol,1,12947.89,Ford,Manual,White,Full,0,Yes,6
20.74,2000,Electric,1,8611.37,Hyundai,Automatic,Black,Full,1,No,27
15.13,3000,Diesel,1,7500.06,Honda,Manual,Gray,Full,0,Yes,21
14.76,4000,Petrol,3,9612.31,Toyota,Manual,Black,Full,1,Yes,12
14.91,1500,Petrol,1,6902.27,Volkswagen,Manual,Gray,Full,1,Yes,13
12.27,2500,Diesel,2,5171.37,Toyota,Manual,Blue,No Record,1,Yes,26
22.5,1800,Diesel,3,6861.01,BMW,Manual,White,Partial,1,Yes,12
15.52,1500,Electric,5,9409.78,Volkswagen,Automatic,Gray,Full,0,Yes,5
23.56,2500,Petrol,3,10656.2,Nissan,Manual,Silver,Full,0,Yes,8
20.65,1200,Diesel,2,7211.89,Honda,Automatic,Gray,No Record,0,Yes,4
17.89,800,Petrol,2,4615.61,Nissan,Manual,Red,Full,1,Yes,9
22.05,2500,Diesel,2,7668.61,Ford,Manual,Gray,Partial,0,Yes,15
13.28,4000,Diesel,1,7644.2,BMW,Manual,Silver,Full,0,Yes,30
14.1,1000,Petrol,5,1150.43,Honda,Manual,Black,Full,0,Yes,19
21.57,2500,Diesel,5,8037.57,Honda,Manual,Red,Full,1,No,7
7.02,5000,Petrol,4,7715.48,Kia,Manual,Black,Full,0,Yes,29
18.07,1000,Petrol,2,5286.12,Nissan,Manual,Red,Partial,0,Yes,10
20.95,1200,Petrol,1,7768.85,Hyundai,Automatic,Gray,Full,0,Yes,6
24.55,5000,Diesel,3,11323.62,Hyundai,Automatic,Gray,Full,0,Yes,23
25.58,5000,Petrol,1,13237.49,Volkswagen,Manual,Blue,Partial,1,Yes,13
17.35,1200,Petrol,2,7288.66,Chevrolet,Manual,Black,Full,1,Yes,6
21.85,1500,Petrol,1,7167.93,Volkswagen,Manual,Red,No Record,0,Yes,15
13.98,2000,Diesel,2,5018.21,Toyota,Automatic,Silver,Full,0,Yes,26
15.78,1200,Petrol,3,8173.03,Honda,Manual,Blue,Full,2,Yes,5
24.84,4000,Diesel,3,11855.4,Hyundai,Automatic,Black,Full,1,No,9
17.8,1000,Electric,5,4550.67,Nissan,Manual,White,Partial,0,Yes,18
18.8,2500,Petrol,4,7521.42,Chevrolet,Automatic,Gray,Full,0,No,12
12.83,2000,Diesel,1,10654.61,Tesla,Automatic,Gray,Full,1,No,2
20.11,1000,Petrol,4,2912.35,Chevrolet,Manual,Blue,Partial,0,Yes,28
21.77,1200,Petrol,1,6505.43,Volkswagen,Automatic,Red,No Record,3,Yes,5
21.62,2000,Petrol,5,3772.36,Ford,Automatic,Gray,No Record,0,Yes,23
11.94,5000,Diesel,5,10884.26,Hyundai,Manual,White,Partial,1,Yes,4
23.0,1500,Electric,3,10117.0,Kia,Manual,White,Full,0,Yes,5
13.01,800,Diesel,3,7282.65,Nissan,Automatic,Gray,No Record,0,No,5
17.87,800,Electric,3,6080.54,Chevrolet,Automatic,Gray,No Record,0,No,19
9.91,1200,Electric,1,6242.97,Chevrolet,Automatic,White,Full,0,Yes,29
17.1,3000,Petrol,4,6696.62,BMW,Automatic,Red,Full,0,No,20
12.98,1500,Petrol,4,5655.66,Toyota,Automatic,Blue,Full,0,Yes,19
15.76,800,Petrol,3,6202.21,Tesla,Manual,White,Full,1,Yes,3
18.3,3000,Diesel,5,8533.69,Nissan,Manual,Gray,Full,1,No,13
22.14,5000,Petrol,4,10352.68,Toyota,Manual,White,Full,0,No,18
21.96,2000,Diesel,5,4263.49,Toyota,Manual,Gray,Partial,1,Yes,26
6.31,800,Diesel,3,3885.29,Volkswagen,Automatic,Red,Partial,0,Yes,9
21.39,5000,Diesel,1,10126.18,Nissan,Automatic,Black,No Record,2,Yes,19
19.03,5000,Petrol,2,10590.56,Nissan,Automatic,Black,Full,0,Yes,29
15.2,2000,Petrol,4,4793.59,Ford,Manual,Gray,Partial,0,Yes,26
13.6,800,Petrol,3,2864.36,Volkswagen,Automatic,Blue,Partial,0,Yes,24
17.69,5000,Electric,3,15055.05,Nissan,Manual,Gray,Full,2,No,5
19.15,5000,Petrol,4,10967.53,Nissan,Automatic,Gray,No Record,0,Yes,5
19.89,1200,Diesel,2,6743.06,Toyota,Manual,White,Full,0,Yes,7
17.01,1000,Electric,1,8307.35,Chevrolet,Manual,Silver,No Record,1,Yes,19
5.38,1500,Petrol,4,4111.37,Hyundai,Manual,Black,No Record,1,Yes,15
15.52,1000,Petrol,1,7280.18,BMW,Manual,White,Full,3,Yes,8
12.08,1800,Diesel,3,3437.75,Hyundai,Automatic,Blue,Full,0,Yes,23
28.28,1500,Diesel,4,7473.26,Toyota,Automatic,Silver,Partial,1,Yes,3
18.3,2000,Electric,1,9473.04,Nissan,Automatic,Black,Full,1,Yes,22
21.71,2500,Petrol,5,6263.47,Chevrolet,Manual,Black,No Record,0,Yes,16
21.18,1000,Petrol,5,3467.82,Honda,Manual,Gray,Partial,0,Yes,26
19.55,1000,Petrol,5,2393.12,Volkswagen,Manual,Gray,Full,0,No,18
15.92,3000,Diesel,1,7737.38,Hyundai,Automatic,White,No Record,0,Yes,26
15.28,4000,Petrol,5,7544.15,Hyundai,Manual,White,Full,1,No,20
7.9,1800,Diesel,3,3529.28,Ford,Manual,Silver,Partial,0,Yes,21
18.71,2500,Petrol,1,9316.85,Nissan,Manual,Red,Partial,3,Yes,11
19.5,4000,Diesel,3,9882.01,Honda,Manual,Gray,Full,0,Yes,18
17.76,800,Petrol,2,2278.41,Tesla,Automatic,Blue,Partial,1,Yes,22
18.72,3000,Petrol,1,11844.87,Volkswagen,Manual,White,No Record,0,No,10
11.97,5000,Diesel,5,8992.99,Ford,Manual,White,Full,0,No,17
16.53,5000,Petrol,5,10644.51,Tesla,Manual,Black,Partial,0,No,13
14.75,4000,Petrol,2,9953.94,Kia,Manual,Silver,Full,1,Yes,16
21.33,4000,Diesel,4,8726.39,Volkswagen,Manual,Gray,No Record,1,Yes,21
18.2,5000,Diesel,2,12262.7,Nissan,Manual,Red,No Record,0,Yes,7
14.8,2500,Petrol,5,4668.31,BMW,Manual,Red,Full,0,Yes,24
17.2,5000,Diesel,5,8767.71,Ford,Automatic,Blue,No Record,0,Yes,23
12.8,1200,Petrol,4,6320.33,Chevrolet,Manual,Blue,Full,0,No,3
16.36,1800,Petrol,2,6144.11,Toyota,Manual,White,Full,1,Yes,28
20.91,1000,Petrol,3,4954.87,Ford,Manual,Silver,Full,1,No,16
11.34,5000,Electric,2,12842.68,Chevrolet,Manual,Black,Full,0,Yes,15
17.69,1200,Diesel,3,3567.91,Chevrolet,Manual,Blue,No Record,1,Yes,27
14.25,5000,Petrol,5,9624.39,Volkswagen,Manual,Red,Partial,0,Yes,10
11.34,2500,Petrol,5,2899.41,Nissan,Manual,White,Full,1,No,25
27.33,800,Petrol,2,3387.43,Volkswagen,Automatic,Gray,Partial,0,Yes,30
24.27,1200,Petrol,5,1917.95,Chevrolet,Manual,White,Partial,1,Yes,27
15.01,1800,Diesel,4,3365.39,Ford,Manual,Black,Partial,0,Yes,20
16.55,1500,Petrol,1,7496.87,Ford,Automatic,Gray,Partial,0,Yes,19
7.89,1200,Petrol,3,6701.64,Hyundai,Automatic,Silver,Full,0,No,5
10.04,2000,Petrol,5,6521.55,Volkswagen,Manual,Red,Full,0,Yes,2
12.36,2000,Petrol,3,3150.12,Toyota,Automatic,Gray,Full,0,Yes,26
17.83,1500,Petrol,2,5462.67,Toyota,Manual,Gray,Full,0,Yes,8
17.43,4000,Diesel,4,10658.85,Volkswagen,Manual,Gray,Full,2,Yes,2
19.66,2000,Petrol,3,8158.39,Chevrolet,Manual,White,Full,1,Yes,10
21.39,4000,Petrol,5,8846.62,BMW,Automatic,Gray,Full,0,Yes,15
19.39,5000,Petrol,1,12718.54,Toyota,Automatic,White,Partial,1,Yes,18
12.59,5000,Diesel,4,9032.05,Kia,Manual,Blue,No Record,1,Yes,18
19.62,1000,Petrol,2,5616.17,Volkswagen,Manual,Red,Partial,0,Yes,14
21.18,2000,Petrol,5,8129.56,Kia,Automatic,Black,Full,1,No,4
15.86,1500,Petrol,4,2365.63,Hyundai,Manual,White,Partial,0,Yes,24
8.77,1000,Petrol,5,1953.59,Toyota,Manual,Gray,Partial,0,Yes,23
23.92,1800,Petrol,2,7173.79,Volkswagen,Manual,Red,No Record,0,Yes,18
18.44,1200,Petrol,2,6730.96,Volkswagen,Manual,Silver,Full,0,Yes,8
5.0,2000,Petrol,1,8988.69,Toyota,Manual,Red,Full,0,Yes,4
28.35,3000,Petrol,4,9491.18,BMW,Automatic,Silver,Full,1,No,15
15.61,1500,Petrol,1,6889.08,Toyota,Manual,Silver,Partial,0,Yes,2
30.2,1500,Diesel,1,6091.95,Nissan,Automatic,Black,Full,0,Yes,27
19.89,1800,Diesel,1,5589.51,BMW,Manual,White,Full,2,Yes,23
16.99,2000,Petrol,3,6321.26,Chevrolet,Automatic,Silver,Partial,1,Yes,15
18.92,2500,Diesel,2,7682.25,Tesla,Automatic,Black,Partial,0,Yes,10
14.45,2000,Diesel,1,5178.25,Ford,Manual,Red,Full,1,Yes,21
18.31,2500,Electric,3,11529.04,Ford,Automatic,White,Full,0,Yes,6
28.05,4000,Diesel,3,10246.9,Nissan,Automatic,White,Full,0,Yes,19
13.51,1500,Diesel,3,3848.17,Hyundai,Automatic,Black,No Record,0,Yes,19
20.67,5000,Diesel,1,12941.96,Kia,Manual,Black,Full,1,No,5
14.4,800,Petrol,3,1094.56,Ford,Manual,Blue,No Record,0,Yes,26
17.16,4000,Petrol,1,10777.73,Kia,Manual,Gray,Full,0,Yes,15
27.88,2500,Petrol,4,5353.05,Nissan,Manual,Red,No Record,0,Yes,30
20.63,1500,Petrol,2,7829.13,Chevrolet,Automatic,Blue,Full,0,Yes,3
21.73,5000,Petrol,5,10290.74,Kia,Manual,Blue,Full,2,Yes,22
18.35,3000,Petrol,1,5947.32,Kia,Automatic,White,Full,0,No,19
31.48,2500,Petrol,2,8302.52,Honda,Automatic,Blue,Full,0,No,26
13.25,1000,Electric,1,10811.56,BMW,Manual,Red,Full,1,Yes,9
10.1,800,Petrol,4,1820.51,Toyota,Automatic,Black,Full,0,No,11
26.43,4000,Diesel,2,10016.2,Nissan,Automatic,White,No Record,1,No,9
16.09,2500,Electric,2,10928.97,Hyundai,Manual,Gray,Full,0,Yes,3
20.05,5000,Diesel,3,11300.95,Nissan,Manual,White,Partial,0,No,7
26.58,800,Petrol,1,5840.15,Ford,Manual,Blue,Partial,2,Yes,28
20.12,1500,Diesel,1,5144.92,Ford,Manual,Red,Full,0,No,26
29.15,1800,Petrol,5,6529.71,BMW,Manual,Black,Full,2,Yes,29
18.68,1800,Petrol,3,5667.7,Volkswagen,Automatic,Red,No Record,1,Yes,17
14.46,1800,Diesel,3,3442.04,Kia,Manual,Silver,Full,2,Yes,29
6.23,1200,Petrol,5,3824.08,Nissan,Automatic,Red,Full,0,Yes,18
19.5,1800,Diesel,3,2534.25,Tesla,Manual,Silver,No Record,1,Yes,24
6.82,1500,Petrol,3,3677.51,Hyundai,Manual,White,Full,0,No,21
19.62,1800,Diesel,4,6048.83,Kia,Manual,Red,No Record,0,Yes,18
25.3,2500,Petrol,2,9801.0,Ford,Automatic,Red,Full,0,Yes,15
17.91,1800,Electric,5,10644.26,Chevrolet,Manual,Red,No Record,0,Yes,5
18.95,3000,Petrol,4,7636.29,Volkswagen,Automatic,Blue,Partial,0,Yes,17
22.58,3000,Electric,4,11655.07,Volkswagen,Manual,White,Full,0,No,20
21.35,1200,Petrol,4,5729.48,Chevrolet,Manual,Red,Partial,0,Yes,21
23.8,1800,Diesel,3,6106.05,Ford,Automatic,Black,No Record,0,Yes,25
17.9,1500,Diesel,5,1986.75,Hyundai,Automatic,White,Full,1,Yes,27
6.74,1800,Petrol,3,5811.12,Nissan,Automatic,Red,No Record,1,No,10
23.88,3000,Diesel,3,7336.84,Volkswagen,Automatic,Gray,Partial,1,Yes,30
16.81,1500,Petrol,4,3538.86,Volkswagen,Manual,Black,Full,0,Yes,24
13.61,1800,Petrol,1,8631.44,Ford,Manual,Gray,Full,2,Yes,7
19.68,2500,Diesel,5,5393.4,Hyundai,Manual,Blue,Full,1,Yes,22
18.93,1200,Electric,5,5703.76,Toyota,Manual,Black,No Record,0,Yes,23
14.25,2000,Diesel,4,4110.01,Chevrolet,Manual,White,Full,1,Yes,26
11.57,4000,Diesel,4,7369.85,Honda,Manual,White,Partial,0,Yes,12
20.34,1500,Diesel,2,5943.8,Nissan,Manual,Silver,Partial,0,Yes,21
13.75,1500,Diesel,4,3334.09,Nissan,Automatic,Silver,Partial,0,Yes,20
18.57,2000,Electric,3,11556.64,Kia,Manual,Silver,No Record,0,Yes,6
19.87,2000,Diesel,4,4997.89,Nissan,Manual,Blue,Partial,0,Yes,16
22.84,1200,Petrol,5,5356.3,Kia,Manual,White,Partial,0,Yes,25
28.6,800,Petrol,1,5858.34,Chevrolet,Automatic,Blue,No Record,0,No,16
19.19,1200,Petrol,1,5709.03,Ford,Manual,White,Partial,0,No,26
15.87,3000,Diesel,3,9605.3,Tesla,Manual,Gray,No Record,1,Yes,2
26.29,3000,Electric,1,14025.82,Hyundai,Manual,Silver,Partial,1,Yes,12
23.24,2000,Diesel,4,8321.32,Nissan,Manual,Silver,Partial,0,Yes,9
18.84,2500,Electric,1,11661.22,BMW,Manual,Black,Full,0,No,12
19.18,1000,Petrol,4,3636.32,Volkswagen,Manual,Gray,Full,0,Yes,21
18.13,4000,Diesel,2,9287.82,Volkswagen,Manual,Gray,No Record,0,Yes,19
18.81,1200,Diesel,5,3396.94,Honda,Manual,Gray,Full,0,Yes,9
17.49,1000,Petrol,3,4032.92,Toyota,Manual,Silver,Full,0,Yes,27
13.13,1800,Diesel,2,6516.76,Ford,Manual,Silver,Full,0,Yes,13
18.04,800,Petrol,1,5425.32,Nissan,Manual,Red,Partial,0,No,15
26.79,1800,Diesel,3,5983.02,Tesla,Manual,White,Full,0,Yes,23
13.92,5000,Diesel,4,7827.73,BMW,Manual,Silver,Partial,3,No,27
16.64,1500,Diesel,2,5457.06,Hyundai,Automatic,Red,Partial,1,Yes,6
13.54,2000,Diesel,5,5636.92,Hyundai,Automatic,Red,Full,0,Yes,8
23.79,1800,Petrol,5,5347.0,Honda,Manual,Red,Full,0,Yes,19
22.15,4000,Petrol,2,7646.26,Toyota,Manual,Gray,Full,0,Yes,29
11.61,1800,Petrol,2,4244.32,Tesla,Automatic,Gray,Full,1,Yes,27
7.91,3000,Petrol,2,6547.13,Nissan,Automatic,Gray,Partial,0,Yes,26
22.33,1000,Diesel,1,4034.0,Hyundai,Manual,Silver,Full,2,Yes,28
11.3,1200,Petrol,5,1067.44,Honda,Manual,Blue,Partial,0,Yes,22
22.14,1200,Diesel,5,6856.86,Chevrolet,Automatic,Blue,No Record,0,No,2
14.81,1200,Petrol,1,7153.67,Honda,Manual,Gray,No Record,1,No,10
21.47,2000,Petrol,3,8993.73,Kia,Manual,White,Partial,0,No,13
20.22,2500,Petrol,5,5341.03,Volkswagen,Automatic,Blue,No Record,1,Yes,20
15.32,2500,Petrol,3,5072.24,BMW,Manual,Silver,Partial,2,Yes,28
13.61,2500,Petrol,3,9346.66,Hyundai,Manual,White,Partial,1,No,6
20.88,1200,Petrol,3,5896.01,Toyota,Manual,White,Partial,0,No,8
14.54,800,Petrol,5,1800.72,Toyota,Automatic,Gray,No Record,0,Yes,29
23.54,2000,Petrol,4,6198.58,Volkswagen,Manual,White,Partial,0,Yes,22
13.84,1200,Petrol,3,5178.63,Hyundai,Automatic,Black,Full,0,No,17
19.75,1200,Petrol,4,2684.11,Ford,Manual,Silver,Full,0,Yes,27
16.05,1200,Petrol,1,7156.45,Honda,Automatic,Gray,Full,1,Yes,2
18.03,4000,Petrol,4,7758.07,Nissan,Manual,Silver,Partial,1,Yes,22
14.5,1500,Diesel,4,4427.03,Chevrolet,Automatic,Blue,Partial,0,Yes,18
17.11,1800,Petrol,2,5613.74,BMW,Manual,Blue,Full,0,Yes,13
5.19,1200,Diesel,3,4193.0,Ford,Manual,Silver,No Record,0,Yes,16
13.94,5000,Petrol,5,12211.97,Honda,Automatic,Black,No Record,0,Yes,3
15.06,800,Electric,2,5758.13,Nissan,Automatic,Red,Partial,0,Yes,21
17.64,1500,Petrol,4,6165.78,Nissan,Manual,Black,Full,1,No,15
24.47,800,Diesel,1,4768.97,BMW,Automatic,Black,Partial,0,Yes,19
14.51,2500,Petrol,5,5762.54,Volkswagen,Automatic,Blue,No Record,1,Yes,11
25.07,2500,Diesel,1,7535.47,Nissan,Manual,Black,Full,0,Yes,26
13.69,1500,Diesel,4,2790.0,Chevrolet,Automatic,Blue,Partial,1,Yes,29
12.46,1800,Petrol,1,7049.33,Toyota,Manual,Blue,Full,1,Yes,21
8.58,5000,Petrol,2,8813.34,Ford,Manual,Gray,No Record,0,Yes,30
21.03,2500,Electric,1,10600.54,Hyundai,Manual,White,No Record,1,Yes,24
18.43,2000,Diesel,2,7940.55,Chevrolet,Automatic,Gray,Full,1,Yes,5
20.74,1500,Diesel,3,5789.23,Hyundai,Manual,Black,Full,1,No,14
18.66,1500,Diesel,5,3927.88,Volkswagen,Automatic,Black,Full,0,Yes,15
17.95,1000,Petrol,1,7226.03,Chevrolet,Automatic,Black,Full,0,Yes,4
19.42,5000,Diesel,2,15106.17,Toyota,Manual,Gray,Partial,1,Yes,4
28.76,1000,Petrol,4,6939.58,Kia,Manual,Silver,Full,1,No,7
15.63,1500,Diesel,4,3257.75,Honda,Manual,Red,Full,0,Yes,28
28.27,1800,Diesel,2,7252.26,Kia,Manual,Red,Partial,0,Yes,17
22.26,1500,Petrol,5,3485.14,Ford,Automatic,Silver,Partial,0,Yes,21
19.83,1200,Diesel,3,6626.57,Honda,Automatic,Gray,No Record,0,Yes,9
20.77,1000,Petrol,3,4192.08,Ford,Automatic,Gray,Full,0,No,24
5.0,1500,Petrol,5,5910.61,Nissan,Manual,Black,Full,1,Yes,5
16.69,1800,Electric,1,9763.45,BMW,Automatic,Blue,Partial,1,No,14
14.65,800,Diesel,2,2918.21,Toyota,Automatic,Silver,Full,0,No,25
28.56,800,Petrol,3,6302.39,BMW,Automatic,Blue,Full,0,Yes,8
16.29,2000,Diesel,5,6475.57,Kia,Manual,Silver,Partial,1,No,9
17.85,1800,Petrol,3,5513.73,Hyundai,Manual,Black,Full,1,No,27
17.77,1500,Petrol,3,6965.81,Hyundai,Automatic,Gray,Full,0,Yes,14
11.47,800,Diesel,1,8340.24,Volkswagen,Automatic,Gray,Full,1,Yes,4
15.2,2500,Petrol,3,4656.66,Volkswagen,Automatic,Black,No Record,1,Yes,22
22.08,1500,Petrol,2,5332.22,Volkswagen,Manual,Silver,Partial,1,Yes,27
7.34,1200,Petrol,5,2178.64,Chevrolet,Manual,Black,Full,1,Yes,24
19.56,2500,Petrol,1,8070.65,Nissan,Automatic,White,Full,0,Yes,8
13.49,1000,Petrol,1,4378.69,Volkswagen,Manual,Silver,Partial,0,Yes,29
24.5,5000,Diesel,5,8698.57,Tesla,Manual,Black,Full,0,Yes,14
19.97,800,Petrol,2,6454.79,Tesla,Manual,Blue,Partial,0,Yes,7
10.4,1500,Petrol,3,2047.2,Hyundai,Manual,Red,No Record,2,Yes,23
15.92,3000,Petrol,3,11879.29,Volkswagen,Manual,Red,Full,0,Yes,8
20.27,2000,Petrol,2,7067.55,Tesla,Manual,Black,Full,1,Yes,16
16.48,4000,Petrol,4,9677.48,Chevrolet,Manual,Blue,Full,0,Yes,16
18.73,800,Petrol,5,2673.68,Tesla,Manual,Blue,No Record,1,No,23
17.9,800,Petrol,2,4540.96,Volkswagen,Automatic,Red,No Record,2,Yes,15
22.33,1800,Petrol,3,8337.27,Chevrolet,Automatic,Gray,Full,1,No,12
20.2,2000,Petrol,5,5040.37,Volkswagen,Manual,Gray,No Record,0,Yes,20
17.76,3000,Diesel,5,3748.36,Tesla,Manual,White,Full,0,Yes,29
18.09,1200,Petrol,3,5787.74,Honda,Automatic,White,Full,0,Yes,8
12.59,2000,Petrol,2,6606.73,Ford,Manual,Silver,Full,0,Yes,7
25.34,1200,Diesel,4,5801.15,Kia,Manual,Silver,Partial,1,Yes,14
32.81,3000,Electric,5,13356.42,Kia,Automatic,Blue,No Record,0,Yes,3
16.35,1500,Diesel,5,5904.6,Chevrolet,Manual,Red,Full,0,Yes,5
18.24,1000,Electric,5,7565.05,Honda,Automatic,Gray,No Record,0,No,15
23.08,4000,Diesel,2,14701.4,Toyota,Manual,Black,Full,0,Yes,6
23.05,5000,Diesel,5,10589.56,Hyundai,Manual,Silver,Partial,1,Yes,16
18.89,3000,Diesel,3,6902.15,Honda,Manual,White,No Record,1,No,18
13.12,2000,Diesel,3,8089.65,Volkswagen,Automatic,Blue,Full,0,Yes,16
27.09,1200,Petrol,1,10577.85,Ford,Manual,Silver,Partial,0,Yes,4
21.41,1000,Petrol,5,3219.19,Honda,Automatic,Blue,Partial,0,No,27
19.1,1500,Diesel,4,5579.63,Chevrolet,Automatic,Gray,Full,0,Yes,15
14.39,1500,Diesel,1,6171.57,Kia,Manual,Black,Full,2,Yes,19
18.29,800,Petrol,5,1000.0,Tesla,Automatic,Silver,Partial,0,Yes,27
8.93,4000,Petrol,5,3924.28,Volkswagen,Automatic,Red,Full,1,Yes,28
21.7,5000,Diesel,2,13778.52,Ford,Manual,Black,No Record,0,Yes,9
22.92,3000,Diesel,2,10744.61,Tesla,Manual,White,Full,0,No,14
19.15,2500,Diesel,3,6540.89,BMW,Manual,Blue,No Record,0,Yes,9
13.2,2000,Electric,1,9407.27,Honda,Manual,Black,No Record,0,No,13
20.26,1200,Petrol,1,7316.62,BMW,Automatic,Black,Full,1,Yes,6
21.94,1500,Petrol,1,6644.85,BMW,Automatic,Black,Full,0,No,13
14.28,1000,Petrol,3,5968.37,Tesla,Manual,Blue,No Record,0,Yes,8
22.67,2500,Diesel,4,9915.31,Nissan,Automatic,Gray,Full,0,No,3
20.62,1000,Petrol,4,4005.65,Tesla,Automatic,Gray,Full,1,No,14
16.63,5000,Petrol,4,8375.34,Chevrolet,Manual,Red,Partial,0,No,19
15.21,800,Petrol,1,5300.22,BMW,Automatic,Blue,Partial,0,Yes,8
17.11,2000,Petrol,5,5749.05,Honda,Manual,Blue,Partial,2,Yes,10
13.15,1500,Petrol,1,9015.97,Toyota,Manual,White,Full,0,Yes,7
19.3,3000,Diesel,5,5482.96,Honda,Automatic,Blue,Full,1,Yes,27
20.79,800,Diesel,2,6924.01,Honda,Manual,Blue,No Record,0,Yes,19
23.84,4000,Diesel,3,12553.55,Ford,Manual,Red,Full,0,No,5
19.49,2000,Petrol,4,6662.7,Nissan,Manual,Gray,Partial,1,Yes,8
19.96,1000,Diesel,1,7330.11,Hyundai,Automatic,Blue,Full,0,No,9
16.66,3000,Diesel,1,9124.24,Toyota,Manual,Blue,Full,0,No,10
13.63,1800,Petrol,2,5741.31,Hyundai,Manual,Blue,Full,1,Yes,11
15.85,1800,Petrol,5,4544.55,Chevrolet,Automatic,Gray,Full,1,Yes,16
25.14,1800,Diesel,4,8457.85,Toyota,Automatic,Blue,Full,1,Yes,8
21.17,2500,Diesel,3,8913.71,BMW,Manual,Gray,No Record,1,Yes,3
20.04,2500,Petrol,5,6316.7,Honda,Manual,White,Full,1,Yes,15
8.92,5000,Petrol,5,6729.79,Tesla,Manual,White,Partial,0,Yes,26
19.56,2500,Petrol,4,9099.09,Honda,Manual,Gray,No Record,0,Yes,10
11.35,5000,Petrol,3,9932.53,Toyota,Automatic,Blue,Full,0,Yes,16
11.71,1000,Petrol,4,3634.65,Honda,Manual,Gray,Full,2,No,14
12.27,3000,Petrol,4,6875.52,Nissan,Manual,Blue,No Record,0,Yes,13
14.14,800,Petrol,1,3973.77,BMW,Automatic,White,Partial,0,Yes,26
22.17,1000,Diesel,3,5197.33,Hyundai,Automatic,White,Partial,1,Yes,18
19.13,2500,Electric,5,10858.5,Honda,Automatic,Gray,Partial,0,Yes,12
13.28,1500,Petrol,4,3910.82,BMW,Automatic,Blue,No Record,1,Yes,18
15.1,5000,Petrol,2,13285.34,Chevrolet,Automatic,Blue,Full,0,Yes,13
20.49,5000,Petrol,3,10334.75,Hyundai,Manual,Red,Full,1,Yes,17
21.49,4000,Diesel,2,8800.43,Tesla,Manual,White,Full,0,Yes,27
18.67,4000,Diesel,5,7309.93,Nissan,Automatic,White,Full,3,No,27
12.26,1200,Diesel,3,5252.06,Volkswagen,Manual,Gray,Full,1,No,11
15.94,1200,Diesel,1,6726.85,Toyota,Automatic,White,Full,0,No,11
29.9,4000,Diesel,3,10558.32,Toyota,Manual,Silver,No Record,2,Yes,12
11.95,5000,Electric,5,12556.1,Ford,Manual,Black,Full,0,No,18
19.87,3000,Petrol,1,8844.34,Tesla,Automatic,White,No Record,0,Yes,19
28.6,800,Electric,5,6710.09,Toyota,Manual,Silver,No Record,0,Yes,24
16.63,2000,Diesel,3,5845.23,Nissan,Automatic,Gray,Partial,1,Yes,6
27.17,2500,Diesel,5,7376.36,Honda,Manual,Gray,Full,1,Yes,19
14.56,3000,Diesel,3,9023.81,Toyota,Manual,Black,Full,0,Yes,10
8.13,1000,Electric,1,3316.93,Toyota,Manual,Black,Full,0,Yes,27
15.1,800,Electric,3,9702.16,Volkswagen,Manual,White,Full,1,Yes,4
14.21,1500,Petrol,5,2024.82,Nissan,Manual,Black,No Record,0,Yes,29
9.65,800,Petrol,5,1000.0,Toyota,Manual,Silver,Partial,0,Yes,29
15.91,1000,Electric,5,4192.61,BMW,Manual,White,No Record,2,Yes,26
22.95,1200,Petrol,2,6268.17,Chevrolet,Manual,Blue,Full,0,Yes,8
15.03,1500,Petrol,2,4204.13,Hyundai,Automatic,Blue,Full,0,Yes,21
16.12,2000,Petrol,2,6471.14,Nissan,Automatic,Gray,Partial,0,No,21
24.85,3000,Diesel,4,7920.19,Hyundai,Automatic,Blue,Partial,1,No,22
14.26,4000,Diesel,3,9239.1,Chevrolet,Automatic,Silver,Full,0,Yes,18
21.09,1500,Petrol,2,5074.57,Kia,Manual,Silver,Partial,0,Yes,24
9.46,800,Diesel,5,3713.87,Kia,Automatic,Gray,Full,2,No,26
